# Iteration Pressure Kinetic Potential Temperature Total
6427 -0.52467579 1.0275273 -4.6990846 0.6850182 -3.6715573
6428 -0.52888692 1.0315351 -4.7030935 0.68769007 -3.6715584
6429 -0.53386353 1.0361 -4.7076594 0.69073333 -3.6715594
6430 -0.53759995 1.0404419 -4.7120008 0.69362793 -3.6715591
6431 -0.53335695 1.0436072 -4.7151687 0.69573813 -3.6715615
6432 -0.51890564 1.0434574 -4.7150218 0.69563827 -3.6715644
6433 -0.48242452 1.0372583 -4.708824 0.69150553 -3.6715656
6434 -0.42531006 1.0246866 -4.6962491 0.6831244 -3.6715625
6435 -0.3692508 1.0111496 -4.6827059 0.67409973 -3.6715563
6436 -0.342549 1.0067234 -4.6782748 0.67114893 -3.6715514
6437 -0.37021701 1.0179445 -4.6894994 0.67862967 -3.6715548
6438 -0.43065425 1.0395468 -4.7111112 0.6930312 -3.6715644
6439 -0.48355501 1.0571945 -4.7287669 0.70479633 -3.6715723
6440 -0.49332892 1.059703 -4.7312744 0.70646867 -3.6715715
6441 -0.46123598 1.0467521 -4.7183174 0.69783473 -3.6715654
6442 -0.41442914 1.0271981 -4.6987554 0.68479873 -3.6715573
6443 -0.38735086 1.0125182 -4.6840702 0.67501213 -3.671552
6444 -0.40000901 1.0099482 -4.6815008 0.6732988 -3.6715526
6445 -0.44822931 1.0188869 -4.6904435 0.67925793 -3.6715566
6446 -0.51377508 1.031716 -4.7032812 0.68781067 -3.6715652
6447 -0.55965746 1.0379742 -4.709544 0.6919828 -3.6715698
6448 -0.5611334 1.0304637 -4.7020323 0.6869758 -3.6715686
6449 -0.51954116 1.0100931 -4.6816581 0.6733954 -3.671565
6450 -0.4603684 0.98551019 -4.6570697 0.65700679 -3.6715594
6451 -0.4149848 0.967485 -4.6390425 0.64499 -3.6715575
6452 -0.40322146 0.96197231 -4.6335329 0.64131487 -3.6715606
6453 -0.42078931 0.96691843 -4.6384829 0.64461229 -3.6715644
6454 -0.44289164 0.97466389 -4.6462319 0.64977593 -3.6715681
6455 -0.44539843 0.97801491 -4.6495828 0.65200994 -3.6715678
6456 -0.42543904 0.97544593 -4.6470088 0.65029729 -3.6715629
6457 -0.395139 0.9706112 -4.6421701 0.64707413 -3.6715589
6458 -0.36615167 0.96744231 -4.6390023 0.64496154 -3.67156
6459 -0.3410933 0.96586046 -4.637424 0.64390697 -3.6715635
6460 -0.31241432 0.96313157 -4.6346954 0.64208771 -3.6715638
6461 -0.28379346 0.9595387 -4.6311 0.63969247 -3.6715613
6462 -0.26936699 0.9603225 -4.6318819 0.640215 -3.6715594
6463 -0.28408958 0.96844537 -4.6400065 0.64563025 -3.6715611
6464 -0.31366486 0.98061019 -4.6521733 0.65374013 -3.6715631
6465 -0.34509786 0.99280926 -4.6643725 0.66187284 -3.6715633
6466 -0.37800556 1.003591 -4.6751539 0.66906067 -3.6715629
6467 -0.4035611 1.0127902 -4.6843532 0.67519347 -3.6715631
6468 -0.42983126 1.0210419 -4.6926047 0.6806946 -3.6715628
6469 -0.45282903 1.0292632 -4.7008251 0.68617547 -3.6715619
6470 -0.47379982 1.0370957 -4.7086581 0.69139713 -3.6715623
6471 -0.48337666 1.0420018 -4.7135659 0.69466787 -3.6715642
6472 -0.46810653 1.0402306 -4.7117957 0.69348707 -3.671565
6473 -0.42331084 1.0288436 -4.7004097 0.68589573 -3.6715661
6474 -0.34495222 1.0077036 -4.6792698 0.6718024 -3.6715662
6475 -0.25592351 0.98179981 -4.6533605 0.65453321 -3.6715606
6476 -0.18480831 0.96137972 -4.6329346 0.64091981 -3.6715549
6477 -0.16176708 0.95577574 -4.6273303 0.63718383 -3.6715545
6478 -0.18833742 0.96618546 -4.6377438 0.64412364 -3.6715583
6479 -0.25085509 0.98739222 -4.6589544 0.65826148 -3.6715621
6480 -0.32857934 1.0133806 -4.6849469 0.67558707 -3.6715663
6481 -0.40578222 1.0389494 -4.7105178 0.69263293 -3.6715683
6482 -0.46671916 1.0594184 -4.7309899 0.70627893 -3.6715716
6483 -0.49596623 1.070948 -4.7425219 0.71396533 -3.671574
6484 -0.48932291 1.0711143 -4.7426893 0.7140762 -3.671575
6485 -0.44870551 1.0601576 -4.73173 0.70677173 -3.6715724
6486 -0.38907273 1.0431119 -4.7146792 0.69540793 -3.6715673
6487 -0.34185999 1.0284592 -4.7000232 0.68563947 -3.671564
6488 -0.32799408 1.0225401 -4.6941031 0.6816934 -3.671563
6489 -0.34205952 1.0248927 -4.6964599 0.6832618 -3.6715672
6490 -0.36922729 1.0299674 -4.7015393 0.68664493 -3.6715719
6491 -0.39043984 1.0327188 -4.7042908 0.6884792 -3.671572
6492 -0.39483988 1.0307002 -4.7022721 0.68713347 -3.6715719
6493 -0.37374001 1.0222406 -4.6938134 0.68149373 -3.6715729
6494 -0.32525661 1.006445 -4.6780173 0.67096333 -3.6715723
6495 -0.25782467 0.9856887 -4.6572568 0.6571258 -3.6715681
6496 -0.19347352 0.96714537 -4.6387084 0.64476358 -3.6715631
6497 -0.15667651 0.95842722 -4.6299901 0.63895148 -3.671563
6498 -0.15553116 0.96085639 -4.6324235 0.64057093 -3.6715671
6499 -0.17411748 0.96932972 -4.6409008 0.64621981 -3.6715712
6500 -0.19343233 0.97743713 -4.6490101 0.65162475 -3.6715729
6501 -0.20173684 0.98079009 -4.6523644 0.65386006 -3.6715743
6502 -0.18844207 0.97696407 -4.6485411 0.65130938 -3.671577
6503 -0.14969967 0.96485 -4.636426 0.64323333 -3.671576
6504 -0.09246061 0.94594769 -4.6175204 0.63063179 -3.6715727
6505 -0.032315485 0.92623204 -4.5977967 0.61748803 -3.6715645
6506 0.00014210746 0.91503214 -4.586591 0.61002143 -3.6715588
6507 -0.015122705 0.91884344 -4.5904037 0.61256229 -3.6715603
6508 -0.066338498 0.93428852 -4.6058564 0.62285901 -3.671568
6509 -0.12002273 0.95095259 -4.6225252 0.63396839 -3.6715726
6510 -0.14754693 0.96039815 -4.6319723 0.64026543 -3.6715742
6511 -0.1409095 0.96016241 -4.6317332 0.64010827 -3.6715708
6512 -0.11242218 0.9537475 -4.6253137 0.63583167 -3.6715662
6513 -0.082732816 0.9481863 -4.6197489 0.6321242 -3.6715627
6514 -0.069018083 0.94893463 -4.6204978 0.63262309 -3.6715632
6515 -0.078446293 0.9563488 -4.6279138 0.63756587 -3.671565
6516 -0.096833409 0.96684306 -4.6384106 0.64456204 -3.6715675
6517 -0.11509355 0.97634167 -4.6479101 0.65089445 -3.6715684
6518 -0.12132214 0.98242278 -4.6539916 0.65494852 -3.6715688
6519 -0.1115048 0.98461222 -4.6561811 0.65640815 -3.6715689
6520 -0.087150581 0.98281102 -4.6543794 0.65520735 -3.6715683
6521 -0.050037624 0.97630926 -4.6478777 0.65087284 -3.6715684
6522 -0.00048302203 0.96566593 -4.6372338 0.64377729 -3.6715679
6523 0.050196933 0.95410898 -4.6256743 0.63607265 -3.6715653
6524 0.089177787 0.94569954 -4.6172634 0.63046636 -3.6715639
6525 0.10389092 0.94287074 -4.614433 0.62858049 -3.6715622
6526 0.087599535 0.94817491 -4.6197336 0.63211661 -3.6715587
6527 0.024900172 0.96486806 -4.6364256 0.64324537 -3.6715575
6528 -0.076240978 0.99236648 -4.6639293 0.66157765 -3.6715628
6529 -0.19636359 1.0235644 -4.6951332 0.68237627 -3.671569
6530 -0.2995658 1.0485869 -4.7201589 0.69905793 -3.6715719
6531 -0.36129927 1.0605018 -4.7320741 0.7070012 -3.6715722
6532 -0.37165871 1.0569705 -4.728539 0.704647 -3.6715685
6533 -0.32870504 1.0394269 -4.7109926 0.69295127 -3.6715657
6534 -0.24665083 1.0118285 -4.6833911 0.67455233 -3.6715626
6535 -0.15107388 0.98002583 -4.6515825 0.65335055 -3.6715567
6536 -0.065276269 0.9521513 -4.6237032 0.63476753 -3.6715519
6537 -0.020506091 0.93669398 -4.6082452 0.62446265 -3.6715512
6538 -0.024254074 0.93627556 -4.6078307 0.62418371 -3.6715552
6539 -0.061926701 0.94567944 -4.6172388 0.63045296 -3.6715594
6540 -0.11043315 0.95872046 -4.6302827 0.63914697 -3.6715622
6541 -0.1605251 0.97149713 -4.6430625 0.64766475 -3.6715653
6542 -0.19604382 0.9800713 -4.6516394 0.65338087 -3.6715681
6543 -0.21124281 0.98260519 -4.6541716 0.65507013 -3.6715664
6544 -0.21574349 0.98115769 -4.6527226 0.65410513 -3.6715649
6545 -0.21413508 0.97834176 -4.6499059 0.65222784 -3.6715643
6546 -0.21728163 0.97587278 -4.6474346 0.65058185 -3.6715619
6547 -0.22984747 0.97693148 -4.6484909 0.65128765 -3.6715594
6548 -0.267856 0.98466231 -4.6562222 0.65644154 -3.6715599
6549 -0.32334992 0.99852991 -4.6700928 0.66568661 -3.6715629
6550 -0.38519853 1.0142265 -4.685793 0.676151 -3.6715665
6551 -0.43477429 1.0267146 -4.6982824 0.6844764 -3.6715678
6552 -0.46349332 1.0328721 -4.7044405 0.6885814 -3.6715683
6553 -0.47078503 1.0330762 -4.7046415 0.68871747 -3.6715653
6554 -0.46844011 1.0309256 -4.7024871 0.68728373 -3.6715614
6555 -0.47046212 1.0308618 -4.7024226 0.6872412 -3.6715608
6556 -0.48187753 1.0346173 -4.7061795 0.68974487 -3.6715622
6557 -0.4982441 1.0397681 -4.7113311 0.69317873 -3.6715631
6558 -0.50839985 1.0429969 -4.7145593 0.69533127 -3.6715623
6559 -0.5163793 1.0447172 -4.7162769 0.69647813 -3.6715597
6560 -0.53047783 1.0479461 -4.7195037 0.69863073 -3.6715577
6561 -0.54730503 1.0526301 -4.7241914 0.7017534 -3.6715613
6562 -0.55489865 1.0549079 -4.7264718 0.70327193 -3.6715639
6563 -0.55117113 1.0525294 -4.7240913 0.70168627 -3.6715619
6564 -0.54103832 1.0482602 -4.7198181 0.69884013 -3.6715579
6565 -0.53923618 1.0469682 -4.7185256 0.6979788 -3.6715574
6566 -0.54964375 1.0505869 -4.7221466 0.70039127 -3.6715597
6567 -0.56595759 1.0563931 -4.7279581 0.70426207 -3.6715648
6568 -0.57138022 1.058921 -4.7304905 0.70594733 -3.6715694
6569 -0.54879871 1.0535656 -4.725136 0.70237707 -3.6715704
6570 -0.49515979 1.038704 -4.710274 0.69246933 -3.67157
6571 -0.41202659 1.0155147 -4.6870832 0.6770098 -3.6715685
6572 -0.31783224 0.98773111 -4.6592949 0.65848741 -3.6715638
6573 -0.23274489 0.96184657 -4.633406 0.64123105 -3.6715594
6574 -0.17666192 0.94495454 -4.6165101 0.62996969 -3.6715556
6575 -0.16024505 0.94056806 -4.6121262 0.62704537 -3.6715581
6576 -0.17861971 0.94635602 -4.6179196 0.63090401 -3.6715636
6577 -0.21205555 0.95674444 -4.6283107 0.63782963 -3.6715663
6578 -0.24807092 0.96658167 -4.6381504 0.64438778 -3.6715686
6579 -0.26844816 0.97213843 -4.6437083 0.64809229 -3.67157
6580 -0.26831264 0.97184806 -4.6434161 0.64789871 -3.6715681
6581 -0.25915285 0.96775231 -4.6393183 0.64516821 -3.671566
6582 -0.25315169 0.96457185 -4.6361349 0.6430479 -3.6715631
6583 -0.26085401 0.96666296 -4.6382249 0.64444197 -3.6715619
6584 -0.28932594 0.9753675 -4.6469312 0.650245 -3.6715637
6585 -0.33108608 0.98810667 -4.6596746 0.65873778 -3.6715679
6586 -0.37013804 0.99927731 -4.6708483 0.66618487 -3.671571
6587 -0.38486262 1.0034094 -4.6749806 0.6689396 -3.6715713
6588 -0.37166444 0.99894287 -4.6705117 0.66596191 -3.6715688
6589 -0.34153819 0.98875815 -4.6603243 0.6591721 -3.6715661
6590 -0.30782682 0.97757083 -4.6491342 0.65171389 -3.6715633
6591 -0.2844062 0.96927519 -4.6408387 0.64618346 -3.6715635
6592 -0.27488998 0.96529657 -4.6368616 0.64353105 -3.6715649
6593 -0.27681415 0.96489037 -4.6364576 0.64326025 -3.6715672
6594 -0.2857116 0.96673111 -4.6382994 0.64448741 -3.6715682
6595 -0.30113439 0.96950889 -4.641077 0.64633926 -3.6715681
6596 -0.32255102 0.97254074 -4.6441075 0.64836049 -3.6715667
6597 -0.35229489 0.9771612 -4.6487265 0.6514408 -3.6715652
6598 -0.3957119 0.98517231 -4.6567391 0.65678154 -3.6715668
6599 -0.45047794 0.99644491 -4.6680108 0.66429661 -3.6715658
6600 -0.51408336 1.0099116 -4.6814761 0.6732744 -3.6715645
6601 -0.57910832 1.0249931 -4.6965575 0.68332873 -3.6715644
6602 -0.64437479 1.0411126 -4.7126775 0.69407507 -3.6715648
6603 -0.71145974 1.0576326 -4.7291995 0.7050884 -3.6715669
6604 -0.77865745 1.0745922 -4.7461579 0.7163948 -3.6715656
6605 -0.84561616 1.0917988 -4.7633657 0.72786587 -3.6715669
6606 -0.9096565 1.1076045 -4.7791724 0.738403 -3.6715679
6607 -0.95672298 1.1194028 -4.7909719 0.74626853 -3.6715691
6608 -0.98025939 1.1247534 -4.7963229 0.7498356 -3.6715694
6609 -0.97694853 1.1219206 -4.7934914 0.74794707 -3.6715707
6610 -0.95021058 1.1116419 -4.7832095 0.7410946 -3.6715676
6611 -0.91110128 1.0987519 -4.7703163 0.73250127 -3.6715644
6612 -0.87714009 1.0892544 -4.760818 0.7261696 -3.6715635
6613 -0.86122176 1.0842818 -4.7558489 0.72285453 -3.6715671
6614 -0.84181997 1.0785391 -4.7501103 0.71902607 -3.6715712
6615 -0.80280004 1.0655229 -4.7370958 0.7103486 -3.671573
6616 -0.73877781 1.0444823 -4.7160481 0.69632153 -3.6715658
6617 -0.6764216 1.0229586 -4.6945165 0.6819724 -3.6715579
6618 -0.6496795 1.0117221 -4.6832753 0.6744814 -3.6715531
6619 -0.67601122 1.0164544 -4.6880097 0.67763627 -3.6715553
6620 -0.74935847 1.0351395 -4.7066994 0.690093 -3.6715599
6621 -0.84971663 1.0613368 -4.7329018 0.70755787 -3.671565
6622 -0.94263398 1.0873605 -4.7589286 0.724907 -3.6715681
6623 -1.0085574 1.1053577 -4.7769292 0.73690513 -3.6715715
6624 -1.0216566 1.1091021 -4.7806753 0.7394014 -3.6715732
6625 -0.97811983 1.0965169 -4.7680868 0.73101127 -3.6715697
6626 -0.89044249 1.0728369 -4.7443993 0.7152246 -3.6715624
6627 -0.80038746 1.0495144 -4.7210711 0.69967627 -3.6715568
6628 -0.7374073 1.0358131 -4.7073694 0.69054207 -3.6715562
6629 -0.70531844 1.0331891 -4.7047468 0.68879273 -3.6715577
6630 -0.70032406 1.0390862 -4.7106441 0.69272413 -3.6715579
6631 -0.7127523 1.0502713 -4.7218323 0.70018087 -3.671561
6632 -0.73412479 1.063678 -4.7352392 0.70911867 -3.6715612
6633 -0.75765836 1.0775173 -4.7490791 0.71834487 -3.6715619
6634 -0.77712609 1.0899887 -4.7615534 0.72665913 -3.6715647
6635 -0.77715825 1.0965942 -4.768161 0.7310628 -3.6715669
6636 -0.74168794 1.0924253 -4.7639921 0.72828353 -3.6715669
6637 -0.67660609 1.0777953 -4.7493578 0.7185302 -3.6715625
6638 -0.59586001 1.058321 -4.7298798 0.70554733 -3.6715588
6639 -0.51651146 1.0390575 -4.7106167 0.692705 -3.6715592
6640 -0.44480778 1.0211135 -4.6926722 0.68074233 -3.6715587
6641 -0.38343627 1.0049569 -4.6765125 0.66997127 -3.6715556
6642 -0.34080168 0.99406833 -4.6656208 0.66271222 -3.6715525
6643 -0.32983385 0.99177444 -4.6633279 0.66118296 -3.6715533
6644 -0.34549345 0.99670139 -4.6682579 0.66446759 -3.6715565
6645 -0.36799237 1.0031847 -4.6747454 0.6687898 -3.6715606
6646 -0.37544681 1.0052456 -4.6768084 0.67016373 -3.671563
6647 -0.35942016 0.99979546 -4.6713595 0.66653031 -3.6715641
6648 -0.31707279 0.98674435 -4.6583063 0.65782957 -3.6715619
6649 -0.25970063 0.96899222 -4.6405491 0.64599481 -3.6715569
6650 -0.20658307 0.9536313 -4.6251836 0.6357542 -3.6715523
6651 -0.18026654 0.94682046 -4.6183731 0.63121364 -3.6715526
6652 -0.18370364 0.94920824 -4.6207609 0.63280549 -3.6715527
6653 -0.21241139 0.95931833 -4.6308731 0.63954555 -3.6715548
6654 -0.25867078 0.97436009 -4.6459191 0.64957339 -3.671559
6655 -0.30604487 0.98886787 -4.6604319 0.65924525 -3.6715641
6656 -0.34022411 0.99735352 -4.6689188 0.66490235 -3.6715653
6657 -0.35454339 0.99845306 -4.6700162 0.66563537 -3.6715631
6658 -0.36590829 0.99692583 -4.668483 0.66461722 -3.6715571
6659 -0.39789477 1.0013494 -4.6729013 0.66756627 -3.6715519
6660 -0.46722396 1.0177885 -4.6893417 0.67852567 -3.6715532
6661 -0.56437144 1.0444005 -4.7159595 0.696267 -3.6715591
6662 -0.6606748 1.0720869 -4.7436525 0.7147246 -3.6715656
6663 -0.7226861 1.0906285 -4.7621983 0.72708567 -3.6715698
6664 -0.73411869 1.0949448 -4.766514 0.7299632 -3.6715692
6665 -0.69878032 1.0864182 -4.7579836 0.7242788 -3.6715653
6666 -0.63514675 1.0703464 -4.7419091 0.71356427 -3.6715626
6667 -0.56223405 1.05234 -4.7239011 0.70156 -3.6715611
6668 -0.49422843 1.0365619 -4.7081199 0.69104127 -3.671558
6669 -0.44517652 1.0261092 -4.6976671 0.6840728 -3.671558
6670 -0.42071809 1.0224329 -4.6939922 0.68162193 -3.6715594
6671 -0.41035088 1.023499 -4.6950626 0.68233267 -3.6715637
6672 -0.40066615 1.0238142 -4.695381 0.6825428 -3.6715668
6673 -0.37325323 1.0178157 -4.6893835 0.6785438 -3.6715678
6674 -0.32470516 1.0041954 -4.6757596 0.6694636 -3.6715644
6675 -0.26488704 0.98774435 -4.6593023 0.65849623 -3.671558
6676 -0.22083473 0.97619065 -4.6477441 0.65079377 -3.6715534
6677 -0.20627556 0.9742238 -4.6457783 0.64948253 -3.6715545
6678 -0.21581026 0.97999194 -4.6515518 0.65332796 -3.6715598
6679 -0.22578699 0.98577981 -4.6573454 0.65718654 -3.6715656
6680 -0.20870663 0.98221815 -4.6537858 0.6548121 -3.6715678
6681 -0.16109253 0.96693935 -4.6384994 0.64462623 -3.6715601
6682 -0.11953208 0.95241889 -4.6239681 0.63494593 -3.6715493
6683 -0.13318231 0.95458648 -4.6261403 0.63639099 -3.6715539
6684 -0.19101255 0.96838889 -4.6399518 0.64559259 -3.6715629
6685 -0.25018602 0.98018454 -4.651748 0.65345636 -3.6715635
6686 -0.31154153 0.99029491 -4.6618532 0.66019661 -3.6715584
6687 -0.38826241 1.0047992 -4.6763596 0.66986613 -3.6715606
6688 -0.46823821 1.0204581 -4.6920256 0.6803054 -3.6715675
6689 -0.51843436 1.028375 -4.6999439 0.68558333 -3.6715689
6690 -0.53098927 1.0252081 -4.6967743 0.68347207 -3.6715661
6691 -0.51585095 1.0152622 -4.686822 0.67684147 -3.6715598
6692 -0.50007261 1.0060122 -4.6775688 0.6706748 -3.6715567
6693 -0.50150672 1.0030706 -4.6746265 0.66871373 -3.6715558
6694 -0.53032023 1.0101191 -4.6816733 0.67341273 -3.6715544
6695 -0.5900047 1.0280518 -4.6996095 0.68536787 -3.6715578
6696 -0.66395144 1.0509242 -4.7224906 0.70061613 -3.6715665
6697 -0.71726731 1.0674474 -4.7390198 0.7116316 -3.6715724
6698 -0.72328616 1.0682924 -4.7398671 0.71219493 -3.6715747
6699 -0.6739669 1.0522219 -4.7237904 0.70148127 -3.6715683
6700 -0.59014079 1.0256332 -4.6971982 0.68375547 -3.6715651
6701 -0.48674066 0.9939588 -4.6655238 0.6626392 -3.671565
6702 -0.36983199 0.95787417 -4.6294341 0.63858278 -3.6715599
6703 -0.25761662 0.92219728 -4.5937498 0.61479819 -3.6715525
6704 -0.19132813 0.89972966 -4.5712735 0.59981977 -3.6715438
6705 -0.19844738 0.90023144 -4.5717765 0.60015429 -3.6715451
6706 -0.26796125 0.92044804 -4.5920019 0.61363203 -3.6715539
6707 -0.35821775 0.94715537 -4.618716 0.63143691 -3.6715606
6708 -0.43173897 0.96879741 -4.6403599 0.64586494 -3.6715625
6709 -0.47493063 0.98162824 -4.6531889 0.65441883 -3.6715607
6710 -0.49281692 0.98673694 -4.6582944 0.65782463 -3.6715575
6711 -0.49531786 0.98794315 -4.6594968 0.65862877 -3.6715537
6712 -0.50261916 0.99145815 -4.6630091 0.6609721 -3.6715509
6713 -0.530531 1.0011235 -4.672676 0.66741567 -3.6715525
6714 -0.57146349 1.0147645 -4.6863197 0.67650967 -3.6715552
6715 -0.60984951 1.0275389 -4.6990955 0.68502593 -3.6715566
6716 -0.63535483 1.0360706 -4.70763 0.69071373 -3.6715594
6717 -0.64218557 1.0385761 -4.7101368 0.69238407 -3.6715606
6718 -0.62734461 1.0343033 -4.7058619 0.68953553 -3.6715586
6719 -0.59405825 1.0249766 -4.6965317 0.68331773 -3.6715551
6720 -0.55612705 1.0147483 -4.6863025 0.67649887 -3.6715542
6721 -0.5236989 1.0068271 -4.6783813 0.67121807 -3.6715541
6722 -0.49754353 1.0012083 -4.6727633 0.6674722 -3.6715549
6723 -0.47486227 0.99675491 -4.6683089 0.66450327 -3.671554
6724 -0.45612378 0.99381852 -4.665372 0.66254568 -3.6715535
6725 -0.44292102 0.99248444 -4.6640408 0.66165629 -3.6715564
6726 -0.42663352 0.99004898 -4.661609 0.66003265 -3.6715601
6727 -0.39774467 0.98352333 -4.6550836 0.65568222 -3.6715603
6728 -0.36610862 0.97429537 -4.6458519 0.64953025 -3.6715566
6729 -0.34898328 0.96907602 -4.6406279 0.64605068 -3.6715519
6730 -0.36039807 0.97335324 -4.6449074 0.64890216 -3.6715542
6731 -0.39922686 0.98525657 -4.6568136 0.65683771 -3.671557
6732 -0.45215534 1.000978 -4.6725344 0.66731867 -3.6715564
6733 -0.51706847 1.0202253 -4.6917802 0.6801502 -3.6715549
6734 -0.5882986 1.0417888 -4.7133444 0.69452587 -3.6715557
6735 -0.64652107 1.059935 -4.7314945 0.70662333 -3.6715595
6736 -0.66848471 1.0678509 -4.7394128 0.7119006 -3.6715619
6737 -0.64593892 1.0629918 -4.7345527 0.7086612 -3.6715609
6738 -0.59361307 1.0485933 -4.7201512 0.6990622 -3.6715579
6739 -0.53063999 1.0312384 -4.7027912 0.68749227 -3.6715528
6740 -0.47908591 1.017785 -4.6893351 0.67852333 -3.6715501
6741 -0.45433448 1.0119363 -4.6834888 0.6746242 -3.6715525
6742 -0.44983709 1.0124278 -4.6839825 0.67495187 -3.6715547
6743 -0.45591498 1.0156942 -4.6872524 0.67712947 -3.6715582
6744 -0.45972159 1.0182906 -4.6898499 0.6788604 -3.6715594
6745 -0.45874253 1.0182369 -4.6897938 0.6788246 -3.6715569
6746 -0.45445987 1.0170581 -4.6886096 0.67803873 -3.6715514
6747 -0.46064966 1.0191656 -4.6907144 0.67944373 -3.6715488
6748 -0.48745462 1.02765 -4.6991996 0.6851 -3.6715496
6749 -0.52870255 1.0406817 -4.7122333 0.6937878 -3.6715517
6750 -0.57362636 1.0539956 -4.7255494 0.70266373 -3.6715538
6751 -0.61505911 1.0652248 -4.7367781 0.71014987 -3.6715532
6752 -0.6465615 1.0746451 -4.7461979 0.71643007 -3.6715528
6753 -0.67395354 1.0831174 -4.7546709 0.72207827 -3.6715535
6754 -0.69403594 1.0905369 -4.7620902 0.7270246 -3.6715533
6755 -0.70697155 1.0956825 -4.767236 0.730455 -3.6715535
6756 -0.70649685 1.09711 -4.7686638 0.73140667 -3.6715538
6757 -0.6889618 1.094654 -4.7662065 0.72976933 -3.6715525
6758 -0.65812864 1.0896375 -4.7611881 0.726425 -3.6715506
6759 -0.62215789 1.0834302 -4.7549807 0.7222868 -3.6715506
6760 -0.58304789 1.0762211 -4.7477732 0.71748073 -3.6715521
6761 -0.54367234 1.0679069 -4.7394593 0.71193793 -3.6715523
6762 -0.50017556 1.0590058 -4.7305569 0.70600387 -3.6715511
6763 -0.45602366 1.0493144 -4.7208688 0.69954293 -3.6715543
6764 -0.4060319 1.0367554 -4.7083109 0.69117027 -3.6715556
6765 -0.34618963 1.0209839 -4.6925356 0.68065593 -3.6715518
6766 -0.29539246 1.0069594 -4.6785074 0.67130627 -3.671548
6767 -0.27010171 1.0017113 -4.6732587 0.66780753 -3.6715475
6768 -0.27397461 1.00737 -4.6789213 0.67158 -3.6715513
6769 -0.29203555 1.0182281 -4.6897864 0.67881873 -3.6715583
6770 -0.29821768 1.0256194 -4.6971794 0.68374627 -3.6715601
6771 -0.28395587 1.0265431 -4.6980989 0.68436207 -3.6715558
6772 -0.26337456 1.0264345 -4.6979852 0.68428967 -3.6715506
6773 -0.26298264 1.0321278 -4.7036775 0.6880852 -3.6715496
6774 -0.28815554 1.0449529 -4.7165035 0.69663527 -3.6715506
6775 -0.32714087 1.0615997 -4.7331531 0.70773313 -3.6715533
6776 -0.37331517 1.0785251 -4.7500775 0.71901673 -3.6715524
6777 -0.41656504 1.0934241 -4.7649771 0.7289494 -3.6715531
6778 -0.44495296 1.1036432 -4.7751982 0.73576213 -3.671555
6779 -0.44790022 1.1055738 -4.7771322 0.7370492 -3.6715584
6780 -0.41371382 1.095866 -4.7674254 0.73057733 -3.6715593
6781 -0.34068686 1.0736947 -4.7452531 0.71579647 -3.6715584
6782 -0.24725088 1.0436101 -4.7151616 0.69574007 -3.6715515
6783 -0.16394044 1.0159874 -4.6875311 0.67732493 -3.6715437
6784 -0.12405686 1.0012844 -4.6728265 0.66752293 -3.671542
6785 -0.13525811 1.0016845 -4.6732305 0.66778967 -3.6715459
6786 -0.17904737 1.0114817 -4.6830319 0.67432113 -3.6715502
6787 -0.23927332 1.0250783 -4.69663 0.68338553 -3.6715516
6788 -0.30884222 1.0405971 -4.7121486 0.6937314 -3.6715515
6789 -0.37983239 1.0569652 -4.7285171 0.70464347 -3.6715519
